,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
8321,28.68,51.98,14.16,3.25,False,False,False,False,True,4024.1207686277835
8322,47.04,46.18,7.34,21.28,False,False,False,True,False,4966.117902075554
8323,32.12,49.2,14.47,4.56,False,False,False,False,True,4110.842388377024
8324,14.19,33.58,11.94,5.63,False,False,False,False,True,2716.510619876587
8325,35.98,43.23,14.15,6.42,False,False,True,False,False,4093.172587020002
8326,28.16,39.05,8.54,5.23,False,False,True,False,False,3342.7796231803604
8327,27.35,24.49,14.61,4.48,False,False,True,False,False,2943.7280166428936
8329,34.5,37.25,12.03,3.82,False,False,True,False,False,3598.1017616189974
8330,22.54,41.69,16.82,22.85,False,False,False,True,False,4256.789726112373
8331,35.7,43.57,9.81,5.2,False,False,False,False,True,3874.6314516813754
8332,48.07,30.87,11.3,5.67,False,False,False,False,True,3933.8800608260926
8333,32.77,45.95,5.21,19.61,False,False,False,True,False,4238.72199897858
8334,39.29,41.28,3.5,5.98,False,False,False,False,True,3700.063464302042
8335,29.69,26.72,14.28,5.18,False,False,False,False,True,3146.323647609705
8336,20.68,45.58,14.62,6.33,False,False,True,False,False,3591.864712021381
8337,19.07,46.42,18.53,5.95,False,False,False,False,True,3691.5791588551383
8338,32.25,41.84,9.96,19.87,False,False,False,True,False,4258.376038818712
8339,24.35,26.85,10.18,6.11,False,False,False,False,True,2802.4003654018184
8340,42.42,23.45,7.11,24.58,False,False,False,True,False,3997.9556418460816
8342,18.44,50.01,7.79,5.85,False,False,True,False,False,3380.893375445101
8343,23.82,77.04,27.71,6.13,True,False,False,False,False,5489.652760538727
8344,13.75,44.54,17.36,3.74,False,False,False,False,True,3277.2207378574253
8345,33.78,49.19,19.57,17.32,False,False,False,True,False,4890.226172286715
8346,30.41,24.88,10.86,19.37,False,False,False,True,False,3529.0998317268604
8347,25.18,52.0,6.27,5.71,False,False,True,False,False,3659.008813276197
8348,29.62,26.67,10.36,14.96,False,False,False,True,False,3363.1702810423744
8349,41.83,79.87,29.95,5.17,True,False,False,False,False,6373.578861673319
8350,17.4,42.18,15.3,6.43,False,False,True,False,False,3354.5671962009706
8351,43.39,42.16,3.22,4.33,False,False,False,False,True,3817.9345907262427
8352,49.77,29.18,8.05,22.52,False,False,False,True,False,4481.506845753391
8353,38.98,37.3,26.48,5.55,False,False,False,False,True,4422.504209257422
8354,23.71,41.05,19.87,24.06,False,False,False,True,False,4439.882866886205
8355,31.54,57.6,9.58,24.66,False,False,False,True,False,5039.600877537107
8356,35.69,44.79,5.66,5.34,False,False,True,False,False,3765.060549648133
8357,43.33,43.07,7.47,5.09,False,False,True,False,False,4057.270847566954
8358,46.83,46.28,9.59,5.98,False,False,False,False,True,4448.460497875379
8359,43.77,39.55,10.7,21.4,False,False,False,True,False,4721.010850480825
8360,42.26,43.79,11.49,6.72,False,False,True,False,False,4274.729296517078
8362,6.63,14.66,6.39,5.35,False,False,True,False,False,1423.793660281541
8363,27.03,46.07,15.54,4.31,False,False,False,False,True,3811.0810355448652
8364,26.57,51.58,10.78,6.6,False,False,True,False,False,3919.2887232007683
8365,79.37,25.84,6.29,5.99,False,True,False,False,False,4800.051172062487
8366,18.86,31.35,11.49,5.02,False,False,True,False,False,2768.82707273769
8367,22.03,32.01,10.26,6.47,False,False,False,False,True,2924.18841703463
8368,25.18,48.19,6.53,4.82,False,False,True,False,False,3494.352364906163
8369,26.21,31.01,9.82,5.0,False,False,False,False,True,2985.3462224154373
8370,24.52,32.8,7.86,4.53,False,False,False,False,True,2894.6104791598977
8372,44.35,52.71,7.64,18.69,False,False,False,True,False,5037.132707920413
8373,38.82,79.44,21.4,2.91,True,False,False,False,False,5793.668931558438
8374,43.64,45.77,16.35,3.55,False,False,True,False,False,4472.174801504476
8375,48.22,61.14,7.76,4.99,False,False,False,False,True,4980.21742919534
8376,29.98,79.83,21.43,6.44,True,False,False,False,False,5613.976420885473
8378,32.51,58.03,15.41,8.17,False,False,False,True,False,4668.066960751693
8379,39.5,52.79,11.11,24.07,False,False,False,True,False,5189.421374979831
8380,44.61,55.32,9.39,4.27,False,False,False,False,True,4641.746377208461
8381,36.17,43.21,17.37,28.31,False,False,False,True,False,5101.468049413182
8382,24.9,34.64,12.36,4.5,False,False,True,False,False,3155.6386633913953
8383,21.49,32.89,6.05,5.49,False,False,False,False,True,2739.3736349930177
8384,15.27,30.5,17.2,4.42,False,False,False,False,True,2796.0053761498475
8385,46.32,37.11,23.55,5.77,False,False,False,False,True,4606.787591346441
8386,24.8,41.76,17.41,5.8,False,False,True,False,False,3688.727806044037
8387,32.65,46.17,14.07,5.36,False,False,True,False,False,4031.2839442429827
8388,43.04,75.09,34.49,4.36,True,False,False,False,False,6376.916974479105
8389,75.91,50.41,16.27,3.17,False,True,False,False,False,5928.944798379038
8390,33.44,11.44,5.9,22.51,False,False,False,True,False,3035.990493131592
8391,28.06,49.74,9.92,5.61,False,False,True,False,False,3832.569007652861
8392,29.29,77.51,42.56,5.42,True,False,False,False,False,6296.460867609846
8393,20.67,41.78,19.36,18.3,False,False,False,True,False,4107.982888107745
8394,27.87,50.33,3.15,5.4,False,False,True,False,False,3570.7158786982945
8395,22.99,32.93,8.67,3.81,False,False,True,False,False,2842.9184696956113
8396,10.99,25.61,10.47,3.25,False,False,False,False,True,2115.655685877732
8397,11.82,26.0,11.13,5.1,False,False,True,False,False,2260.365060721772
8398,33.29,75.88,27.18,1.86,True,False,False,False,False,5629.819406752752
8399,38.73,49.23,15.28,4.36,False,False,True,False,False,4402.139376185987
8400,30.23,59.41,6.12,3.51,False,False,True,False,False,4067.4686890012567
8401,27.87,31.2,12.74,5.43,False,False,True,False,False,3189.9668107901443
8402,15.42,80.07,47.22,5.0,True,False,False,False,False,6006.8806600985035
8403,11.16,39.06,12.88,7.65,False,False,True,False,False,2933.7636297571657
8404,25.29,48.83,19.56,5.53,False,False,True,False,False,4070.0707526990454
8405,31.61,42.89,10.17,4.99,False,False,False,False,True,3682.1428925954074
8406,17.26,41.41,13.79,4.89,False,False,False,False,True,3193.662257710777
8407,23.8,51.96,9.1,22.98,False,False,False,True,False,4420.7332081847235
8408,16.28,53.76,12.71,5.17,False,False,False,False,True,3620.96289402722
8409,14.8,48.67,4.36,5.98,False,False,True,False,False,3052.605108536206
8410,20.89,51.12,17.52,5.28,False,False,False,False,True,3888.405838870954
8411,42.58,32.31,10.9,23.47,False,False,False,True,False,4473.084401392633
8412,26.32,24.3,8.42,22.37,False,False,False,True,False,3360.578729687895
8413,43.65,49.51,9.9,4.8,False,False,False,False,True,4422.691053573958
8414,33.46,22.86,7.71,4.1,False,False,True,False,False,2818.3174307724057
8415,32.39,49.98,11.1,17.38,False,False,False,True,False,4542.3048064455625
8416,-3.76,91.54,40.38,6.12,True,False,False,False,False,5465.958103183632
8417,39.5,27.63,-1.34,3.96,False,False,False,False,True,2895.452393339099
8418,48.56,36.39,10.08,3.67,False,False,False,False,True,4048.159937705599
8419,25.93,60.99,0.54,4.99,False,False,True,False,False,3798.256840706776
8420,25.83,22.61,12.73,3.1,False,False,False,False,True,2669.9212790678794
8421,26.44,37.89,9.79,3.87,False,False,True,False,False,3214.702430294831
8422,32.98,76.64,28.27,5.88,True,False,False,False,False,5843.203460878999
8423,41.35,50.2,8.84,24.48,False,False,False,True,False,5089.579460382316
8424,22.86,40.72,13.89,4.66,False,False,False,False,True,3386.0444711048613
8425,13.59,35.56,5.89,4.22,False,False,True,False,False,2467.4253750722746
8426,30.24,81.66,36.5,4.75,True,False,False,False,False,6228.969266559251
8427,31.86,83.11,58.8,5.14,True,False,False,False,False,7258.048684432394
8428,42.96,49.6,12.4,6.69,False,False,False,False,True,4576.235854395367
8429,21.56,43.05,11.26,24.08,False,False,False,True,False,4100.428053624588
8430,36.22,37.67,20.13,20.15,False,False,False,True,False,4664.962419150165
8432,31.65,26.39,8.28,6.0,False,False,False,False,True,2989.7629279543607
8433,35.8,38.75,5.83,5.04,False,False,True,False,False,3517.5904663129577
8434,36.11,39.49,18.84,5.62,False,False,False,False,True,4096.008066635253
8435,31.08,50.45,9.48,5.8,False,False,False,False,True,3971.745556872843
8436,18.51,39.06,8.69,19.31,False,False,False,True,False,3522.0134790083403
8437,17.51,47.28,-5.31,4.28,False,False,True,False,False,2658.6766309158565
8438,31.45,26.59,3.04,4.12,False,False,True,False,False,2703.6667380305094
8439,31.91,45.16,14.7,3.53,False,False,True,False,False,3911.3583515598502
8440,14.7,32.18,7.59,17.18,False,False,False,True,False,2961.087697141669
8441,27.34,48.92,2.89,17.5,False,False,False,True,False,3970.4133069059003
8442,37.51,28.17,13.54,5.24,False,False,True,False,False,3471.7684912524555
8443,35.05,33.28,11.19,13.52,False,False,False,True,False,3825.187446788465
8444,29.51,33.81,8.43,4.36,False,False,False,False,True,3156.7274128082718
8445,22.88,51.46,17.79,4.97,False,False,True,False,False,3981.8868793130414
8446,34.75,44.36,9.86,5.25,False,False,False,False,True,3871.857908877941
8447,26.92,41.41,9.5,4.72,False,False,True,False,False,3404.724017984569
8448,33.03,31.43,14.24,13.56,False,False,False,True,False,3788.072781160465
8449,26.85,35.2,7.19,4.53,False,False,True,False,False,3059.0010342807677
8450,31.28,43.68,2.13,5.24,False,False,True,False,False,3398.472130078041
8452,43.1,38.86,6.88,6.27,False,False,True,False,False,3894.056153579993
8453,27.35,40.76,5.89,4.17,False,False,True,False,False,3225.6873084922518
8454,35.31,70.09,29.76,5.72,True,False,False,False,False,5740.907116210453
8455,31.0,42.18,12.17,4.56,False,False,False,False,True,3697.8599139257067
8456,24.93,47.65,19.24,17.55,False,False,False,True,False,4473.022065438525
8457,13.06,53.18,1.36,4.23,False,False,True,False,False,2971.5510587842987
8458,48.66,35.7,11.68,20.21,False,False,False,True,False,4740.718041988248
8459,20.65,45.22,7.44,4.77,False,False,False,False,True,3218.593636012016
8460,19.44,76.29,26.64,5.64,True,False,False,False,False,5213.746792136643
8461,31.83,49.07,10.98,2.81,False,False,False,False,True,3891.824205850917
8462,43.29,55.37,3.08,4.82,False,False,False,False,True,4359.557361977035
8463,26.88,49.77,13.15,5.09,False,False,True,False,False,3902.781631263305
8464,18.54,48.01,4.88,28.12,False,False,False,True,False,4076.2825108917286
8466,22.93,43.02,11.29,4.91,False,False,False,False,True,3382.0194763363447
8467,9.94,47.71,10.39,4.82,False,False,False,False,True,3008.0959223705104
8468,22.54,42.97,-1.52,5.43,False,False,True,False,False,2878.3185414705417
8469,38.04,47.63,5.38,5.07,False,False,True,False,False,3946.493476428289
8470,25.61,33.92,14.87,26.44,False,False,False,True,False,4129.332390801358
8471,49.41,44.94,12.84,4.67,False,False,True,False,False,4573.610884776698
8473,28.38,39.4,16.09,20.73,False,False,False,True,False,4275.463116401366
8474,25.37,82.72,54.16,3.76,True,False,False,False,False,6746.573138314962
8475,42.49,29.27,17.22,29.83,False,False,False,True,False,4851.181415836721
8476,18.54,43.56,8.26,22.51,False,False,False,True,False,3812.337427270899
8477,35.08,29.8,7.01,21.58,False,False,False,True,False,3834.305066594487
8479,35.49,47.48,14.07,5.25,False,False,False,False,True,4186.982326343531
8480,34.24,78.47,24.35,3.03,True,False,False,False,False,5698.809874589189
8482,33.13,54.71,11.84,4.73,False,False,False,False,True,4276.045340442857
8483,33.35,49.85,20.66,4.2,False,False,True,False,False,4423.165074221105
8484,32.77,54.33,15.38,22.7,False,False,False,True,False,5115.226504695902
8485,39.21,54.54,5.9,18.04,False,False,False,True,False,4810.436582079832
8486,28.04,50.66,13.67,5.1,False,False,False,False,True,4001.1736665695757
8487,28.23,55.81,12.38,4.61,False,False,False,False,True,4138.788078809217
8488,30.93,30.99,16.52,18.21,False,False,False,True,False,3963.011429860332
8489,22.76,85.13,52.06,5.05,True,False,False,False,False,6698.993444803819
8490,45.74,46.78,12.43,3.01,False,False,False,False,True,4417.168553866535
8491,20.82,48.56,11.15,20.29,False,False,False,True,False,4132.720138370443
8492,26.93,40.16,10.57,5.61,False,False,True,False,False,3425.4392432812924
8493,28.71,35.73,3.31,5.19,False,False,True,False,False,3024.0282969733626
8494,16.2,42.89,11.69,22.18,False,False,False,True,False,3821.4680215245603
8496,39.39,45.73,14.33,4.57,False,False,False,False,True,4264.019535553497
8497,40.94,45.62,15.25,19.35,False,False,False,True,False,4944.800004398819
8498,19.87,48.02,16.13,4.97,False,False,False,False,True,3655.7271951882726
8499,30.7,47.22,11.37,4.43,False,False,True,False,False,3839.521769098332
8500,14.48,78.37,37.06,6.39,True,False,False,False,False,5550.516988284876
8501,24.18,38.23,2.73,6.04,False,False,False,False,True,2948.8934327705283
8502,42.72,32.22,9.1,4.4,False,False,False,False,True,3635.280423692411
8503,31.22,33.87,8.92,6.39,False,False,False,False,True,3318.1944867392003
8504,39.28,31.0,7.05,4.81,False,False,True,False,False,3389.450791293557
8505,28.19,29.53,8.92,5.35,False,False,False,False,True,2987.0851946745747
8506,33.44,40.14,10.96,4.5,False,False,True,False,False,3654.4587805528445
8507,14.91,40.1,7.58,4.36,False,False,True,False,False,2784.3208112654997
8508,39.54,28.88,13.6,7.0,False,False,False,False,True,3663.376000562486
8509,34.26,37.64,11.29,5.81,False,False,False,False,True,3657.30630474127
8510,27.09,50.82,14.3,26.03,False,False,False,True,False,4823.6700360610985
8511,23.9,42.33,11.51,19.29,False,False,False,True,False,3990.6102051127336
8512,8.2,35.77,8.45,3.2,False,False,False,False,True,2317.475563985582
8513,51.67,81.11,45.4,4.79,True,False,False,False,False,7418.885439022677
8514,29.51,31.1,12.71,23.8,False,False,False,True,False,3986.0973523498133
8516,37.64,63.19,15.5,19.07,False,False,False,True,False,5508.338980019794
8517,18.96,81.67,53.47,4.02,True,False,False,False,False,6418.247024479054
8519,27.71,40.6,9.34,5.43,False,False,True,False,False,3418.673893190737
8520,22.26,29.64,18.19,4.72,False,False,True,False,False,3095.064901906271
8521,41.21,18.92,20.74,5.62,False,False,False,False,True,3549.854443901568
8522,17.42,33.13,12.35,17.68,False,False,False,True,False,3324.6755765796497
8523,11.99,31.36,6.27,5.82,False,False,False,False,True,2315.1278270984494
8524,17.58,49.89,20.63,5.43,False,False,True,False,False,3841.7921804589805
8525,12.2,29.85,13.64,5.85,False,False,True,False,False,2561.2599248474303
8526,42.89,34.14,10.38,20.91,False,False,False,True,False,4426.438398457237
8527,34.69,52.71,11.85,5.66,False,False,True,False,False,4296.59151279799
8528,23.44,42.69,6.55,19.88,False,False,False,True,False,3798.3437995965714
8529,23.98,56.55,13.11,5.58,False,False,True,False,False,4065.765647605923
8530,33.6,32.03,8.76,6.41,False,False,False,False,True,3325.3449923054472
8531,20.02,32.99,3.12,5.11,False,False,True,False,False,2561.28312083151
8532,18.19,40.51,7.94,16.01,False,False,False,True,False,3407.384580417524
8533,34.94,70.87,36.42,5.09,True,False,False,False,False,5996.702530861554
8534,28.11,37.4,14.67,4.31,False,False,True,False,False,3485.130168125402
8535,35.1,35.62,6.69,17.97,False,False,False,True,False,3910.0120444875597
8536,16.3,20.63,8.01,5.63,False,False,False,False,True,2125.111437620898
8537,23.12,48.59,14.37,13.99,False,False,False,True,False,4109.9490636660075
8538,35.5,49.21,10.84,18.96,False,False,False,True,False,4668.632628384881
8539,77.1,30.73,12.99,5.03,False,True,False,False,False,5130.646307862258
8540,38.83,45.86,11.63,6.41,False,False,False,False,True,4209.428559303367
8542,46.67,33.07,6.41,17.99,False,False,False,True,False,4264.924293030423
8543,27.32,37.94,12.01,3.58,False,False,False,False,True,3335.3982700552
8544,25.64,38.47,3.93,3.48,False,False,False,False,True,2959.826252734692
8545,6.22,36.66,14.04,28.15,False,False,False,True,False,3495.1533394955486
8546,3.34,34.14,11.11,4.77,False,False,False,False,True,2235.1832166173454
8547,28.55,30.64,11.69,4.96,False,False,False,False,True,3130.730304368752
8548,15.69,39.23,5.82,6.56,False,False,False,False,True,2792.1528657795793
8549,37.62,20.92,-1.29,17.23,False,False,False,True,False,3069.3459214988975
8550,42.17,35.38,14.64,4.99,False,False,True,False,False,3980.687696379286
8551,27.32,31.26,7.97,3.8,False,False,False,False,True,2920.399857697097
8552,31.95,50.58,17.43,4.99,False,False,False,False,True,4309.49139266749
8553,29.46,51.58,11.19,4.73,False,False,False,False,True,3974.0392910826326
8554,38.75,42.33,17.6,4.49,False,False,True,False,False,4226.528358588199
8555,25.21,50.03,14.89,4.91,False,False,False,False,True,3904.5547846578643
8556,28.63,82.27,45.0,4.98,True,False,False,False,False,6526.519872286854
8557,33.49,48.46,9.0,20.82,False,False,False,True,False,4568.220146046446
8559,33.51,50.92,17.51,12.46,False,False,False,True,False,4674.856088574888
8560,1.53,78.31,54.13,5.48,True,False,False,False,False,5683.3388877180405
8561,25.3,26.99,17.56,3.57,False,False,True,False,False,3037.7228061778605
8562,37.9,62.42,12.66,3.76,False,False,True,False,False,4772.27858748632
8563,48.02,38.45,18.14,5.32,False,False,False,False,True,4499.082210224056
8564,23.81,24.49,17.99,5.23,False,False,False,False,True,2955.732640274602
8565,26.4,89.48,30.07,3.39,True,False,False,False,False,6076.341851904337
8566,41.49,44.5,6.91,5.02,False,False,False,False,True,4027.6405707216504
8568,31.51,44.26,11.1,3.36,False,False,False,False,True,3698.2006941690506
8569,27.62,38.4,7.6,16.74,False,False,False,True,False,3717.8614194957095
8570,76.16,57.29,9.44,5.01,False,True,False,False,False,6022.39061369943
8571,5.61,88.15,35.57,5.11,True,False,False,False,False,5478.716512112196
8572,30.56,45.95,4.58,5.65,False,False,True,False,False,3581.631872946274
8573,28.56,32.23,18.45,5.12,False,False,False,False,True,3480.5289701275524
8574,34.6,28.9,4.48,23.81,False,False,False,True,False,3770.0602149048414
8575,44.27,23.76,11.85,4.43,False,False,True,False,False,3469.913786242379
8576,34.27,41.89,11.94,5.6,False,False,True,False,False,3857.739595144488
8577,37.96,53.6,12.36,5.35,False,False,False,False,True,4470.890006592591
8578,16.68,48.55,11.44,2.86,False,False,True,False,False,3273.61141300759
8579,44.3,45.56,11.9,5.08,False,False,True,False,False,4377.084735865367
8580,3.86,42.33,14.43,25.58,False,False,False,True,False,3539.13019745672
8581,36.5,43.88,11.77,12.59,False,False,False,True,False,4295.391431326294
8582,23.33,50.65,16.78,15.6,False,False,False,True,False,4347.005496526247
8583,9.25,35.24,11.87,5.45,False,False,False,False,True,2575.2358678547134
8584,17.95,41.86,6.35,6.09,False,False,True,False,False,2992.083089471175
8585,30.0,33.82,17.59,4.02,False,False,True,False,False,3518.958630098662
8586,43.02,45.98,11.98,4.26,False,False,False,False,True,4318.510023311455
8587,10.25,46.31,9.58,4.95,False,False,True,False,False,2947.551821567002
8588,31.9,80.22,27.46,5.18,True,False,False,False,False,5894.205338678977
8590,21.82,26.02,10.19,4.1,False,False,False,False,True,2588.2420927333633
8591,36.47,35.95,13.49,4.47,False,False,False,False,True,3718.3857592613904
8592,12.79,37.96,15.06,3.32,False,False,True,False,False,2862.7243966824176
8593,35.52,76.73,33.68,4.66,True,False,False,False,False,6120.838181729938
8594,18.11,42.79,-2.5,4.23,False,False,False,False,True,2601.4002419032813
8595,35.07,45.9,13.8,3.52,False,False,False,False,True,4033.9806191711677
8596,37.47,50.45,7.87,4.58,False,False,True,False,False,4120.0049407441875
8597,28.16,38.46,14.79,17.67,False,False,False,True,False,4062.804746810014
8598,17.37,30.49,16.75,4.09,False,False,False,False,True,2841.576670920231
8599,36.91,52.77,5.25,3.05,False,False,True,False,False,4019.792029407514
8600,40.93,41.03,10.79,21.57,False,False,False,True,False,4666.3190514139305
8602,11.15,39.09,5.79,3.36,False,False,True,False,False,2470.7482919106474
8603,35.09,33.67,15.74,4.64,False,False,False,False,True,3661.8468212990583
8604,24.05,87.23,27.49,5.48,True,False,False,False,False,5878.8903328709885
8605,47.22,29.6,11.92,27.8,False,False,False,True,False,4757.470317276204
8606,34.39,26.45,-1.78,13.53,False,False,False,True,False,3000.099673148153
8607,18.78,29.11,12.6,6.8,False,False,True,False,False,2788.1199095936854
8608,30.92,34.07,15.94,5.02,False,False,False,False,True,3534.2247164765413
8609,33.91,37.91,10.95,4.26,False,False,False,False,True,3583.051537163365
8610,47.37,40.19,12.73,4.08,False,False,True,False,False,4287.801551843017
8611,43.81,28.06,9.05,3.64,False,False,True,False,False,3481.692847164168
8612,7.21,30.82,14.05,6.25,False,False,True,False,False,2438.749829633303
8613,10.8,48.51,7.54,21.92,False,False,False,True,False,3657.218115108719
8614,33.59,40.18,22.93,3.52,False,False,True,False,False,4108.157594363481
8615,35.27,47.06,7.46,5.38,False,False,True,False,False,3909.5630665362955
8616,19.43,41.05,6.39,4.77,False,False,True,False,False,2974.0230355794574
8618,43.16,41.48,13.78,4.04,False,False,False,False,True,4199.079118200288
8619,31.61,88.18,37.7,4.58,True,False,False,False,False,6574.32840216766
8620,16.77,29.5,3.03,3.85,False,False,False,False,True,2221.8757811938995
8621,33.16,37.0,9.85,25.77,False,False,False,True,False,4330.022317698291
8622,42.57,42.95,14.05,4.49,False,False,False,False,True,4264.565241953977
8623,27.61,26.04,12.53,21.26,False,False,False,True,False,3598.4934427823046
8625,33.99,44.34,9.78,5.97,False,False,False,False,True,3855.46505711793
8626,22.58,47.7,13.1,5.67,False,False,True,False,False,3663.537912877979
8627,21.25,46.97,18.6,5.65,False,False,True,False,False,3805.924630656766
8628,40.43,39.47,15.14,20.84,False,False,False,True,False,4737.389165041857
8629,33.65,42.91,8.42,3.54,False,False,True,False,False,3633.464487487841
8630,29.49,26.63,10.49,5.49,False,False,False,False,True,2993.6982911858613
8631,24.96,75.93,28.97,5.16,True,False,False,False,False,5494.2507623876645
8632,40.13,19.23,5.47,30.21,False,False,False,True,False,3895.864062477344
8633,9.72,47.8,6.48,4.73,False,False,False,False,True,2848.297765872834
8635,14.67,17.63,14.37,3.54,False,False,True,False,False,2115.2573384850125
8636,19.69,52.29,11.95,4.38,False,False,True,False,False,3634.7759964600223
8637,22.57,45.06,15.03,4.12,False,False,True,False,False,3562.2100005572584
8638,25.01,41.74,11.23,4.04,False,False,False,False,True,3383.7234024491936
8639,17.86,49.29,4.59,3.73,False,False,False,False,True,3120.426239496033
8640,35.74,26.36,10.42,5.37,False,False,False,False,True,3211.722811551836
8641,27.23,42.41,21.01,6.29,False,False,True,False,False,3976.4541616829483
8642,50.69,46.6,3.92,3.87,False,False,False,False,True,4305.985828508833
8643,18.55,44.46,15.71,6.52,False,False,False,False,True,3517.969917008859
8644,21.94,79.58,69.7,4.71,True,False,False,False,False,7144.169482287309
8645,26.49,80.89,27.63,5.42,True,False,False,False,False,5716.541992707474
8646,22.72,38.25,9.29,6.28,False,False,False,False,True,3155.6363024892307
8647,33.53,40.57,4.87,4.66,False,False,True,False,False,3448.49300520444
8648,15.16,36.77,9.29,4.11,False,False,True,False,False,2716.5433410359524
8649,42.94,45.93,0.11,18.14,False,False,False,True,False,4388.601352479863
8650,9.69,43.41,9.23,4.07,False,False,True,False,False,2749.232767887146
8651,25.18,40.29,2.68,22.16,False,False,False,True,False,3710.7705972754075
8652,38.15,35.73,9.31,4.59,False,False,True,False,False,3610.9129438321243
8653,42.68,45.22,14.61,5.83,False,False,True,False,False,4437.292607720849
8654,28.3,48.14,5.15,5.27,False,False,False,False,True,3568.6880838344655
8655,78.71,65.2,3.42,4.54,False,True,False,False,False,6174.6685255797465
8657,33.46,33.25,12.43,20.34,False,False,False,True,False,4077.1192242729685
8658,21.15,36.21,20.05,19.01,False,False,False,True,False,3961.5119539525817
8659,40.49,44.82,12.43,4.19,False,False,False,False,True,4182.208050131307
8660,32.55,40.71,6.25,5.83,False,False,False,False,True,3509.550915616562
8661,23.4,47.52,4.95,3.7,False,False,False,False,True,3291.589652887437
8662,20.9,30.11,0.05,31.02,False,False,False,True,False,3364.2415198974722
8664,31.84,38.49,15.57,4.3,False,False,True,False,False,3711.6067000382855
8666,38.89,42.89,7.4,24.73,False,False,False,True,False,4656.077927992604
8667,35.05,56.12,11.43,3.89,False,False,False,False,True,4362.54625973865
8668,32.22,25.68,8.07,4.44,False,False,False,False,True,2914.7666979854107
8669,79.6,51.01,8.26,5.53,False,True,False,False,False,5875.146981675024
8670,43.32,33.05,3.26,4.31,False,False,True,False,False,3461.5650341020078
8671,32.46,56.57,7.01,28.29,False,False,False,True,False,5077.761778243365
8672,16.93,43.66,10.37,22.5,False,False,False,True,False,3832.6638511159767
8673,27.65,44.24,7.18,20.54,False,False,False,True,False,4078.5026939451864
8674,22.98,60.99,7.61,5.68,False,False,False,False,True,3986.6041942173947
8675,30.74,31.92,2.84,3.8,False,False,False,False,True,2870.5654346289057
8676,15.96,41.09,6.56,4.19,False,False,True,False,False,2811.2309556532446
8677,40.9,39.84,11.01,5.91,False,False,True,False,False,4008.7666799509016
8678,35.15,45.6,13.04,5.44,False,False,False,False,True,4071.4340161455816
8679,38.0,47.27,16.83,20.14,False,False,False,True,False,4993.605263886705
8680,24.99,40.32,4.3,12.43,False,False,False,True,False,3381.262700331333
8681,35.98,24.51,6.5,5.82,False,False,True,False,False,3017.4078856665287
8682,33.02,60.33,13.99,18.13,False,False,False,True,False,5111.191241680624
8683,44.76,26.91,10.08,5.83,False,False,True,False,False,3606.2145850232537
8684,15.15,37.72,10.21,18.07,False,False,False,True,False,3353.839527124786
8685,-0.18,37.52,16.34,3.6,False,False,False,False,True,2387.2952954108964
8686,17.24,27.25,13.82,30.13,False,False,False,True,False,3638.3549689352744
8687,40.49,32.08,17.45,18.66,False,False,False,True,False,4448.603902225977
8688,21.78,76.07,28.82,4.91,True,False,False,False,False,5363.678114892586
8689,22.32,52.41,21.96,15.4,False,False,False,True,False,4576.731974934871
8690,32.32,58.33,17.15,5.79,False,False,False,False,True,4638.799639651633
8691,31.3,38.14,17.59,23.89,False,False,False,True,False,4542.192782888274
8692,35.96,34.91,16.52,3.1,False,False,False,False,True,3713.9645997020657
8693,22.91,41.4,8.0,4.82,False,False,True,False,False,3192.6305826101157
8694,27.74,48.21,6.46,5.94,False,False,True,False,False,3630.0921356984786
8695,11.63,74.89,36.24,6.92,True,False,False,False,False,5287.7496101450515
8696,32.56,27.77,18.34,4.64,False,False,True,False,False,3439.6725277118376
8697,23.5,46.15,13.23,6.34,False,False,False,False,True,3674.536993084168
8698,20.74,47.86,5.86,4.78,False,False,True,False,False,3270.4300990586958
8699,37.84,30.52,5.01,5.52,False,False,True,False,False,3255.418563824294
8700,32.14,43.71,11.88,6.53,False,False,True,False,False,3867.2374553794452
8701,47.07,40.62,17.0,27.1,False,False,False,True,False,5378.828998612821
8702,38.76,38.03,8.15,3.97,False,False,False,False,True,3646.8561714441557
8703,41.97,46.67,-1.76,3.67,False,False,False,False,True,3715.4217974614317
8704,15.13,45.85,18.47,3.64,False,False,True,False,False,3423.8846828945248
8705,49.77,59.13,2.12,4.7,False,False,False,False,True,4725.42915712573
8706,27.84,32.19,7.86,4.69,False,False,True,False,False,3012.3405961721896
8708,23.42,41.06,10.15,17.78,False,False,False,True,False,3794.212878097073
8709,29.11,53.16,15.84,24.41,False,False,False,True,False,5005.031638252527
8710,21.07,36.41,16.13,23.37,False,False,False,True,False,3978.7431105903074
8711,4.88,38.75,6.72,4.24,False,False,False,False,True,2271.8178049386925
8712,11.67,26.43,5.59,5.12,False,False,False,False,True,2054.269857572466
8713,49.84,40.23,-0.62,5.55,False,False,True,False,False,3899.867840493576
8714,39.79,31.31,16.58,22.32,False,False,False,True,False,4504.192471078323
8716,79.92,50.94,8.67,5.1,False,True,False,False,False,5885.762191013092
8717,38.42,30.53,7.96,5.04,False,False,True,False,False,3379.580244246722
8718,23.41,33.66,18.93,3.94,False,False,True,False,False,3305.2175442869675
